		aest01_1	aest06_1	aest07_1	aest10_1	aest15_1	aest18_1	aest24_1	aest25_1	aest26_1	aest28_1	aest29_1	aest31_1	aest35_1	aest36_1
SCHLIDR61	SCD	254	218	261	295	312	144	298	122	157	389	211	318	148	322
SCHLIDR62	SCD	254	218	261	295	312	144	298	122	157	389	211	308	148	322
SCHLIDR63	SCD	0	218	261	290	312	144	298	122	157	389	211	0	148	322
SCHLIDR64	SCD	0	218	261	295	312	144	298	122	157	0	0	318	148	322
SCHLIDR65	SCD	254	218	261	290	312	160	0	122	178	353	211	0	152	326
SCHLIDR66	SCD	0	218	261	290	312	160	298	122	178	353	211	313	152	326
SCHLIDR67	SCD	242	218	256	295	312	160	298	122	142	389	211	308	148	326
SCHLIDR68	SCD	254	218	261	290	312	144	298	122	157	353	211	318	152	326
SCHLIDR69	SCD	254	218	256	290	312	160	298	122	142	389	211	308	148	326
SCHLIDR7	SCD	254	218	256	295	312	160	298	122	145	389	211	308	148	322
SCHLIDR70	SCD	242	218	261	295	312	144	298	122	157	389	211	308	148	322
SCHLIDR71	SCD	242	218	256	290	312	160	298	122	142	389	211	308	148	326
SCHLIDR72	SCD	230	218	261	295	312	144	298	122	157	389	211	308	148	322
SCHLIDR73	SCD	254	218	261	295	312	144	298	122	157	389	211	308	148	322
SCHLIDR74	SCD	254	218	256	290	312	160	298	122	145	389	211	308	148	326
SCHLIDR75	SCD	0	218	261	295	312	144	298	122	157	0	211	318	148	322
SCHLIDR76	SCD	254	218	261	290	312	160	298	122	178	353	211	313	152	326
SCHLIDR77	SCD	0	218	261	295	312	144	298	122	157	389	211	308	148	322
SCHLIDR79	SCD	0	218	261	295	312	144	298	122	157	389	211	0	148	322
SCHLIDR8	SCD	254	218	261	290	312	160	298	122	157	353	211	313	152	326
SCHLIDR80	SCD	254	218	261	295	312	144	298	122	157	389	211	308	148	322
SCHLIDR81	SCD	254	218	261	295	312	144	298	122	157	389	211	308	148	322
SCHLIDR82	SCD	254	218	261	295	312	144	298	122	157	389	211	308	148	322
SCHLIDR83	SCD	254	218	261	295	312	144	298	122	157	389	211	308	148	322
SCHLIDR84	SCD	254	218	261	295	312	144	298	122	157	389	211	308	148	322
SCHLIDR85	SCD	254	218	261	295	312	144	298	122	157	389	211	308	148	322
SCHLIDR86	SCD	254	218	261	295	312	144	298	122	157	389	211	308	148	322
SCHLIDR87	SCD	254	218	261	295	312	144	298	122	157	389	211	308	148	322
SCHLIDR88	SCD	254	218	261	295	312	144	298	122	157	389	211	308	148	322
SCHLIDR89	SCD	254	218	261	295	312	144	298	122	157	389	211	308	148	322
SCHLIDR9	SCD	254	218	261	295	312	144	298	122	157	353	211	318	148	322
SCHLIDR90	SCD	254	218	261	295	312	144	298	122	157	389	211	308	148	322
SCHLIDR91	SCD	254	218	261	295	312	144	298	122	157	389	211	308	148	322
SCHLIDR92	SCD	254	218	261	295	312	144	298	122	157	389	211	308	148	322
SCHLIDR93	SCD	254	218	261	295	312	144	298	122	157	389	211	308	148	322
SCHLIDR94	SCD	254	218	261	295	312	144	298	122	157	389	211	308	148	322
SCHLIDR95	SCD	254	218	261	295	312	144	298	122	157	389	211	308	148	322
SCHLIDR96	SCD	254	218	261	295	312	144	298	122	157	389	211	308	148	322
SCHLIDR97	SCD	254	218	261	295	312	144	298	122	157	389	211	308	148	322
SCHLIDR98	SCD	254	218	261	295	312	144	298	122	157	389	211	308	148	322
SCHLIDR99	SCD	254	218	261	295	312	144	298	122	157	389	211	308	148	322
SCHLI1	SCG	242	218	256	290	312	164	298	122	142	359	216	308	152	322
SCHLI10	SCG	254	218	256	290	312	144	298	122	157	359	211	318	152	322
SCHLI100	SCG	254	218	256	290	312	144	298	122	157	0	211	318	152	322
SCHLI2	SCG	242	218	256	290	312	164	298	122	142	359	216	308	152	322
SCHLI3	SCG	242	218	256	290	312	160	298	122	178	353	211	308	152	322
SCHLI4	SCG	242	218	256	290	312	160	298	128	145	353	211	308	152	322
SCHLI5	SCG	242	218	256	290	312	160	298	128	145	353	211	308	152	322
SCHLI6	SCG	242	218	256	290	312	160	298	128	145	353	211	308	152	322
SCHLI7	SCG	254	218	256	290	312	144	298	122	157	359	211	318	152	322
SCHLI8	SCG	254	218	256	290	312	144	298	122	157	359	211	318	152	322
SCHLI87	SCG	254	218	256	290	312	144	298	122	157	359	211	318	152	322
SCHLI88	SCG	254	218	256	290	312	144	298	122	157	359	211	318	152	322
SCHLI89	SCG	0	218	256	290	312	144	298	122	157	359	211	318	152	322
SCHLI9	SCG	254	218	256	290	312	144	298	122	157	359	211	318	152	326
SCHLI90	SCG	0	218	256	290	312	144	0	122	157	359	211	0	152	322
SCHLI91	SCG	254	218	256	290	312	144	298	122	157	359	211	318	152	326
SCHLI92	SCG	0	218	256	290	312	144	298	122	157	359	211	318	152	322
SCHLI93	SCG	254	218	261	290	312	144	304	122	178	0	211	318	152	322
SCHLI94	SCG	254	218	261	285	312	144	304	122	178	0	211	0	144	322
SCHLI95	SCG	242	218	256	290	312	160	298	128	145	353	211	308	152	322
SCHLI96	SCG	254	218	261	290	312	140	298	122	157	359	216	318	152	322
SCHLI97	SCG	0	218	256	290	312	144	298	122	157	359	211	0	152	322
SCHLI98	SCG	0	218	256	290	312	144	298	122	157	0	211	318	152	322
SCHLI99	SCG	0	218	256	0	307	144	298	122	157	0	211	318	152	322
SCHLIGR10	SCL	254	218	261	290	312	144	298	122	178	401	211	318	152	322
SCHLIGR100	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR101	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR102	SCL	254	218	261	290	312	144	298	122	178	359	211	318	152	322
SCHLIGR103	SCL	254	218	261	290	312	144	298	122	178	356	211	318	152	322
SCHLIGR104	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR105	SCL	0	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR106	SCL	254	218	261	290	312	144	298	122	178	356	211	318	152	322
SCHLIGR107	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR108	SCL	0	218	261	290	312	144	298	122	178	0	211	0	152	322
SCHLIGR109	SCL	236	218	261	290	312	144	298	122	178	389	211	318	152	322
SCHLIGR11	SCL	254	218	261	290	312	144	298	122	178	401	211	318	152	322
SCHLIGR110	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR111	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR112	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR113	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR114	SCL	236	230	261	290	317	144	298	122	154	389	211	318	152	334
SCHLIGR115	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR116	SCL	236	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR117	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR118	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR119	SCL	254	218	261	290	312	144	298	122	178	359	211	318	152	322
SCHLIGR12	SCL	254	218	261	290	312	144	298	122	178	359	211	308	152	322
SCHLIGR120	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR121	SCL	254	218	261	290	312	144	298	122	178	359	211	318	152	322
SCHLIGR122	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR123	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR124	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR125	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR126	SCL	254	218	261	290	312	144	298	122	178	353	211	318	152	322
SCHLIGR127	SCL	242	218	256	290	312	160	298	128	145	353	211	308	152	322
SCHLIGR128	SCL	254	218	261	290	312	144	298	122	178	353	211	318	152	322
SCHLIGR129	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR13	SCL	0	218	261	290	312	144	298	122	178	356	211	318	152	322
SCHLIGR130	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR131	SCL	254	218	261	290	312	144	298	122	178	353	211	318	152	322
SCHLIGR132	SCL	242	218	256	290	312	160	298	128	144	353	211	308	152	322
SCHLIGR133	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR134	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR135	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR136	SCL	254	218	261	290	312	144	298	122	178	359	211	318	152	322
SCHLIGR137	SCL	254	218	261	290	312	144	298	122	178	353	211	318	152	322
SCHLIGR138	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR139	SCL	254	218	261	290	312	144	298	122	178	353	211	318	152	322
SCHLIGR14	SCL	0	218	261	290	312	144	298	122	178	377	211	318	152	326
SCHLIGR140	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR141	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR142	SCL	254	218	261	290	312	144	298	122	178	353	211	318	152	322
SCHLIGR143	SCL	254	218	261	290	312	144	298	122	178	359	211	318	152	322
SCHLIGR145	SCL	254	218	261	290	312	144	298	122	178	359	211	318	152	322
SCHLIGR146	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR147	SCL	254	218	261	290	312	144	298	122	178	359	211	318	152	322
SCHLIGR148	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR149	SCL	254	218	261	290	312	144	298	122	178	359	211	318	152	322
SCHLIGR15	SCL	254	218	261	0	312	160	298	122	157	0	211	318	152	322
SCHLIGR150	SCL	254	218	261	290	312	144	298	122	178	353	211	318	152	322
SCHLIGR151	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR152	SCL	254	218	261	290	312	144	298	122	178	359	211	318	152	322
SCHLIGR153	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR154	SCL	254	218	261	290	312	144	298	122	178	353	211	318	152	322
SCHLIGR155	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR156	SCL	254	218	261	290	312	144	298	122	178	353	211	318	152	322
SCHLIGR157	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR158	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR159	SCL	254	218	261	290	312	144	298	122	178	356	211	318	152	322
SCHLIGR16	SCL	0	218	261	290	312	160	298	122	178	0	0	0	152	322
SCHLIGR160	SCL	254	218	261	290	312	144	298	122	178	359	211	318	152	322
SCHLIGR161	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR162	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR163	SCL	254	218	261	290	312	144	298	122	178	359	211	318	152	322
SCHLIGR164	SCL	254	218	261	290	312	144	298	122	178	353	211	318	152	322
SCHLIGR165	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR166	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR167	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR168	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR169	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR17	SCL	254	218	261	290	312	144	298	122	178	353	211	318	152	322
SCHLIGR170	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR171	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR172	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR173	SCL	254	218	261	290	312	144	298	122	178	359	211	318	152	322
SCHLIGR174	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR175	SCL	254	218	261	290	312	144	298	122	178	356	211	318	152	322
SCHLIGR176	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR177	SCL	254	218	261	290	312	144	298	122	178	359	211	318	152	322
SCHLIGR178	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR179	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR18	SCL	254	218	261	290	312	144	298	122	178	371	211	318	152	322
SCHLIGR180	SCL	254	218	261	290	312	144	298	122	178	353	211	318	152	322
SCHLIGR181	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR182	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR183	SCL	242	218	256	290	312	160	298	128	145	353	211	308	152	322
SCHLIGR184	SCL	254	218	261	290	312	144	298	122	178	356	211	318	152	322
SCHLIGR185	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR186	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR187	SCL	254	218	261	290	312	144	298	122	178	359	211	318	152	322
SCHLIGR188	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR189	SCL	254	218	261	290	312	144	298	122	178	359	211	318	152	322
SCHLIGR19	SCL	248	218	261	290	312	144	298	122	178	353	211	308	152	322
SCHLIGR190	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR191	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR192	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR193	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR20	SCL	254	218	256	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR21	SCL	248	218	261	290	312	144	298	128	178	353	211	308	148	322
SCHLIGR22	SCL	242	218	256	295	312	160	298	128	178	389	211	308	152	322
SCHLIGR23	SCL	242	218	256	295	312	160	298	128	178	389	211	308	148	322
SCHLIGR232	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR233	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR234	SCL	254	218	261	290	312	144	298	122	178	359	211	318	152	322
SCHLIGR235	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR236	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR237	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR238	SCL	0	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR239	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR24	SCL	254	218	261	290	312	144	298	122	178	353	211	308	152	322
SCHLIGR243	SCL	0	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR244	SCL	0	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR245	SCL	0	218	261	290	312	144	298	122	178	0	211	0	152	322
SCHLIGR248	SCL	0	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR25	SCL	236	218	261	290	312	144	298	122	178	353	211	308	148	322
SCHLIGR251	SCL	0	218	261	290	312	144	298	122	178	0	211	308	152	322
SCHLIGR255	SCL	0	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR258	SCL	0	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR26	SCL	0	218	261	290	312	144	298	122	178	383	211	318	152	322
SCHLIGR265	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR268	SCL	0	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR269	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR27	SCL	242	218	261	290	312	144	298	122	178	353	211	308	152	322
SCHLIGR270	SCL	254	218	261	290	312	144	298	122	178	425	211	318	152	322
SCHLIGR271	SCL	0	218	261	290	312	144	298	122	178	0	211	0	152	322
SCHLIGR272	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR274	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR275	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR276	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR277	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR279	SCL	0	218	261	290	312	144	298	122	178	0	211	0	152	322
SCHLIGR28	SCL	248	218	256	290	312	144	298	128	178	383	211	318	148	322
SCHLIGR280	SCL	0	218	261	0	312	144	298	122	178	0	211	0	152	322
SCHLIGR281	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR282	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR284	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR285	SCL	0	218	261	290	312	144	298	122	178	0	211	0	152	322
SCHLIGR287	SCL	254	218	261	290	312	144	298	122	178	359	211	318	152	322
SCHLIGR289	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR29	SCL	242	218	261	290	312	144	298	122	178	359	211	318	148	322
SCHLIGR290	SCL	254	218	261	290	312	144	298	122	178	353	211	318	152	322
SCHLIGR293	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR296	SCL	254	218	261	290	312	144	298	122	178	353	211	318	152	322
SCHLIGR298	SCL	0	218	261	290	0	144	298	122	178	0	211	0	152	322
SCHLIGR3	SCL	254	218	261	290	312	160	298	122	178	356	211	300	152	322
SCHLIGR30	SCL	254	218	261	290	312	144	298	122	178	359	211	318	152	322
SCHLIGR301	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR302	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR303	SCL	254	218	261	290	312	144	298	122	178	359	211	318	152	322
SCHLIGR304	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR305	SCL	254	218	261	290	312	144	298	122	178	359	211	318	152	322
SCHLIGR306	SCL	254	218	261	290	312	144	298	122	178	359	211	318	152	322
SCHLIGR308	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR309	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR31	SCL	254	218	261	290	312	144	298	122	175	353	211	318	152	322
SCHLIGR310	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR311	SCL	254	218	261	290	312	144	298	122	178	353	211	318	152	322
SCHLIGR312	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR313	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR314	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR315	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR316	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR317	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR318	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR319	SCL	0	218	261	290	312	144	298	122	178	0	211	0	152	322
SCHLIGR32	SCL	254	218	261	290	312	144	298	122	178	356	211	318	152	322
SCHLIGR320	SCL	254	218	261	290	312	144	298	122	178	0	211	0	152	322
SCHLIGR321	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR322	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR323	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR324	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR325	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR326	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR327	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR328	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR329	SCL	0	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR33	SCL	254	218	261	290	312	144	298	122	178	386	211	318	152	322
SCHLIGR330	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR331	SCL	0	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR332	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR333	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR334	SCL	0	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR335	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR336	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR337	SCL	254	218	261	290	312	144	298	122	178	353	211	318	152	322
SCHLIGR338	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR339	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR34	SCL	248	218	261	290	312	144	298	122	178	371	211	318	152	322
SCHLIGR341	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR342	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR343	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR344	SCL	254	218	261	290	312	144	298	122	178	359	211	318	152	322
SCHLIGR345	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR347	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR348	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR349	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR35	SCL	248	218	261	290	312	144	298	122	181	359	211	313	152	326
SCHLIGR350	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR351	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR352	SCL	254	218	256	290	312	160	298	128	145	353	211	323	152	322
SCHLIGR353	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR354	SCL	254	218	256	290	312	160	298	122	178	353	211	323	152	322
SCHLIGR355	SCL	242	218	256	290	312	160	298	128	145	353	211	308	152	322
SCHLIGR356	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR357	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR358	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR359	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR36	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR360	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR361	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR362	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR363	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR364	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR365	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR366	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR367	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR368	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR369	SCL	254	218	261	290	312	144	298	122	178	0	211	318	152	322
SCHLIGR37	SCL	254	218	261	0	312	144	298	122	178	356	211	318	152	322
